date,TempInSitu,Lux,Light_Serial
2021-08-22T15:25:00Z,26.6,0,LUX_20555865
2021-08-22T15:26:00Z,26.64,0,LUX_20555865
2021-08-22T15:27:00Z,26.68,0,LUX_20555865
2021-08-22T15:28:00Z,26.64,0,LUX_20555865
2021-08-22T15:29:00Z,26.6,0,LUX_20555865
2021-08-22T15:30:00Z,26.6,0,LUX_20555865
2021-08-22T15:31:00Z,26.64,0,LUX_20555865
2021-08-22T15:32:00Z,26.64,0,LUX_20555865
2021-08-22T15:33:00Z,26.6,0,LUX_20555865
2021-08-22T15:34:00Z,26.64,0,LUX_20555865
2021-08-22T15:35:00Z,26.6,0,LUX_20555865
2021-08-22T15:36:00Z,26.55,0,LUX_20555865
2021-08-22T15:37:00Z,26.6,0,LUX_20555865
2021-08-22T15:38:00Z,26.55,0,LUX_20555865
2021-08-22T15:39:00Z,26.55,0,LUX_20555865
2021-08-22T15:40:00Z,26.6,0,LUX_20555865
2021-08-22T15:41:00Z,26.6,0,LUX_20555865
2021-08-22T15:42:00Z,26.55,0,LUX_20555865
2021-08-22T15:43:00Z,26.51,0,LUX_20555865
2021-08-22T15:44:00Z,26.6,0,LUX_20555865
2021-08-22T15:45:00Z,26.55,0,LUX_20555865
2021-08-22T15:46:00Z,26.51,0,LUX_20555865
2021-08-22T15:47:00Z,26.51,0,LUX_20555865
2021-08-22T15:48:00Z,26.51,0,LUX_20555865
2021-08-22T15:49:00Z,26.51,0,LUX_20555865
2021-08-22T15:50:00Z,26.51,0,LUX_20555865
2021-08-22T15:51:00Z,26.42,0,LUX_20555865
2021-08-22T15:52:00Z,26.47,0,LUX_20555865
2021-08-22T15:53:00Z,26.47,0,LUX_20555865
2021-08-22T15:54:00Z,26.42,0,LUX_20555865
2021-08-22T15:55:00Z,26.42,0,LUX_20555865
2021-08-22T15:56:00Z,26.47,0,LUX_20555865
2021-08-22T15:57:00Z,26.42,0,LUX_20555865
2021-08-22T15:58:00Z,26.42,0,LUX_20555865
2021-08-22T15:59:00Z,26.38,0,LUX_20555865
2021-08-22T16:00:00Z,26.38,0,LUX_20555865
2021-08-22T16:01:00Z,26.38,0,LUX_20555865
2021-08-22T16:02:00Z,26.38,0,LUX_20555865
2021-08-22T16:03:00Z,26.38,0,LUX_20555865
2021-08-22T16:04:00Z,26.34,0,LUX_20555865
2021-08-22T16:05:00Z,26.3,0,LUX_20555865
2021-08-22T16:06:00Z,26.34,0,LUX_20555865
2021-08-22T16:07:00Z,26.34,0,LUX_20555865
2021-08-22T16:08:00Z,26.3,0,LUX_20555865
2021-08-22T16:09:00Z,26.3,0,LUX_20555865
2021-08-22T16:10:00Z,26.3,0,LUX_20555865
2021-08-22T16:11:00Z,26.3,0,LUX_20555865
2021-08-22T16:12:00Z,26.3,0,LUX_20555865
2021-08-22T16:13:00Z,26.25,0,LUX_20555865
2021-08-22T16:14:00Z,26.25,0,LUX_20555865
2021-08-22T16:15:00Z,26.25,0,LUX_20555865
2021-08-22T16:16:00Z,26.25,0,LUX_20555865
2021-08-22T16:17:00Z,26.21,0,LUX_20555865
2021-08-22T16:18:00Z,26.21,0,LUX_20555865
2021-08-22T16:19:00Z,26.25,0,LUX_20555865
2021-08-22T16:20:00Z,26.17,0,LUX_20555865
2021-08-22T16:21:00Z,26.17,0,LUX_20555865
2021-08-22T16:22:00Z,26.21,0,LUX_20555865
2021-08-22T16:23:00Z,26.12,0,LUX_20555865
2021-08-22T16:24:00Z,26.17,0,LUX_20555865
2021-08-22T16:25:00Z,26.12,0,LUX_20555865
2021-08-22T16:26:00Z,26.08,0,LUX_20555865
2021-08-22T16:27:00Z,26.08,0,LUX_20555865
2021-08-22T16:28:00Z,26.08,0,LUX_20555865
2021-08-22T16:29:00Z,26.04,0,LUX_20555865
2021-08-22T16:30:00Z,26.04,0,LUX_20555865
2021-08-22T16:31:00Z,26.04,0,LUX_20555865
2021-08-22T16:32:00Z,26.04,0,LUX_20555865
2021-08-22T16:33:00Z,25.99,0,LUX_20555865
2021-08-22T16:34:00Z,25.95,0,LUX_20555865
2021-08-22T16:35:00Z,25.99,0,LUX_20555865
2021-08-22T16:36:00Z,25.95,0,LUX_20555865
2021-08-22T16:37:00Z,25.95,0,LUX_20555865
2021-08-22T16:38:00Z,25.99,0,LUX_20555865
2021-08-22T16:39:00Z,25.99,0,LUX_20555865
2021-08-22T16:40:00Z,25.95,0,LUX_20555865
2021-08-22T16:41:00Z,25.91,0,LUX_20555865
2021-08-22T16:42:00Z,25.95,0,LUX_20555865
2021-08-22T16:43:00Z,25.95,0,LUX_20555865
2021-08-22T16:44:00Z,25.91,0,LUX_20555865
2021-08-22T16:45:00Z,25.95,0,LUX_20555865
2021-08-22T16:46:00Z,25.91,0,LUX_20555865
2021-08-22T16:47:00Z,25.91,0,LUX_20555865
2021-08-22T16:48:00Z,25.87,0,LUX_20555865
2021-08-22T16:49:00Z,25.87,0,LUX_20555865
2021-08-22T16:50:00Z,25.87,0,LUX_20555865
2021-08-22T16:51:00Z,25.87,0,LUX_20555865
2021-08-22T16:52:00Z,25.87,0,LUX_20555865
2021-08-22T16:53:00Z,25.87,0,LUX_20555865
2021-08-22T16:54:00Z,25.87,0,LUX_20555865
2021-08-22T16:55:00Z,25.87,0,LUX_20555865
2021-08-22T16:56:00Z,25.87,0,LUX_20555865
2021-08-22T16:57:00Z,25.82,0,LUX_20555865
2021-08-22T16:58:00Z,25.82,0,LUX_20555865
2021-08-22T16:59:00Z,25.78,0,LUX_20555865
2021-08-22T17:00:00Z,25.82,0,LUX_20555865
2021-08-22T17:01:00Z,25.82,0,LUX_20555865
2021-08-22T17:02:00Z,25.78,0,LUX_20555865
2021-08-22T17:03:00Z,25.78,0,LUX_20555865
2021-08-22T17:04:00Z,25.78,0,LUX_20555865
2021-08-22T17:05:00Z,25.78,0,LUX_20555865
2021-08-22T17:06:00Z,25.74,0,LUX_20555865
2021-08-22T17:07:00Z,25.78,0,LUX_20555865
2021-08-22T17:08:00Z,25.78,0,LUX_20555865
2021-08-22T17:09:00Z,25.74,0,LUX_20555865
2021-08-22T17:10:00Z,25.74,0,LUX_20555865
2021-08-22T17:11:00Z,25.74,0,LUX_20555865
2021-08-22T17:12:00Z,25.74,0,LUX_20555865
2021-08-22T17:13:00Z,25.74,0,LUX_20555865
2021-08-22T17:14:00Z,25.74,0,LUX_20555865
2021-08-22T17:15:00Z,25.74,0,LUX_20555865
2021-08-22T17:16:00Z,25.69,0,LUX_20555865
2021-08-22T17:17:00Z,25.69,0,LUX_20555865
2021-08-22T17:18:00Z,25.69,0,LUX_20555865
2021-08-22T17:19:00Z,25.65,0,LUX_20555865
2021-08-22T17:20:00Z,25.65,0,LUX_20555865
2021-08-22T17:21:00Z,25.69,0,LUX_20555865
2021-08-22T17:22:00Z,25.65,0,LUX_20555865
2021-08-22T17:23:00Z,25.69,0,LUX_20555865
2021-08-22T17:24:00Z,25.65,0,LUX_20555865
2021-08-22T17:25:00Z,25.65,0,LUX_20555865
2021-08-22T17:26:00Z,25.65,0,LUX_20555865
2021-08-22T17:27:00Z,25.65,0,LUX_20555865
2021-08-22T17:28:00Z,25.65,0,LUX_20555865
2021-08-22T17:29:00Z,25.65,0,LUX_20555865
2021-08-22T17:30:00Z,25.61,0,LUX_20555865
2021-08-22T17:31:00Z,25.61,0,LUX_20555865
2021-08-22T17:32:00Z,25.65,0,LUX_20555865
2021-08-22T17:33:00Z,25.65,0,LUX_20555865
2021-08-22T17:34:00Z,25.57,0,LUX_20555865
2021-08-22T17:35:00Z,25.61,0,LUX_20555865
2021-08-22T17:36:00Z,25.61,0,LUX_20555865
2021-08-22T17:37:00Z,25.61,0,LUX_20555865
2021-08-22T17:38:00Z,25.61,0,LUX_20555865
2021-08-22T17:39:00Z,25.61,0,LUX_20555865
2021-08-22T17:40:00Z,25.61,0,LUX_20555865
2021-08-22T17:41:00Z,25.57,0,LUX_20555865
2021-08-22T17:42:00Z,25.61,0,LUX_20555865
2021-08-22T17:43:00Z,25.57,0,LUX_20555865
2021-08-22T17:44:00Z,25.57,0,LUX_20555865
2021-08-22T17:45:00Z,25.57,0,LUX_20555865
2021-08-22T17:46:00Z,25.57,0,LUX_20555865
2021-08-22T17:47:00Z,25.57,0,LUX_20555865
2021-08-22T17:48:00Z,25.57,0,LUX_20555865
2021-08-22T17:49:00Z,25.61,0,LUX_20555865
2021-08-22T17:50:00Z,25.57,0,LUX_20555865
2021-08-22T17:51:00Z,25.52,0,LUX_20555865
2021-08-22T17:52:00Z,25.57,0,LUX_20555865
2021-08-22T17:53:00Z,25.57,0,LUX_20555865
2021-08-22T17:54:00Z,25.57,0,LUX_20555865
2021-08-22T17:55:00Z,25.57,0,LUX_20555865
2021-08-22T17:56:00Z,25.52,0,LUX_20555865
2021-08-22T17:57:00Z,25.52,0,LUX_20555865
2021-08-22T17:58:00Z,25.57,0,LUX_20555865
2021-08-22T17:59:00Z,25.57,0,LUX_20555865
2021-08-22T18:00:00Z,25.57,0,LUX_20555865
2021-08-22T18:01:00Z,25.52,0,LUX_20555865
2021-08-22T18:02:00Z,25.52,0,LUX_20555865
2021-08-22T18:03:00Z,25.52,0,LUX_20555865
2021-08-22T18:04:00Z,25.57,0,LUX_20555865
2021-08-22T18:05:00Z,25.52,0,LUX_20555865
2021-08-22T18:06:00Z,25.52,0,LUX_20555865
2021-08-22T18:07:00Z,25.57,0,LUX_20555865
2021-08-22T18:08:00Z,25.57,0,LUX_20555865
2021-08-22T18:09:00Z,25.57,0,LUX_20555865
2021-08-22T18:10:00Z,25.57,0,LUX_20555865
2021-08-22T18:11:00Z,25.48,0,LUX_20555865
2021-08-22T18:12:00Z,25.57,0,LUX_20555865
2021-08-22T18:13:00Z,25.52,0,LUX_20555865
2021-08-22T18:14:00Z,25.52,0,LUX_20555865
2021-08-22T18:15:00Z,25.52,0,LUX_20555865
2021-08-22T18:16:00Z,25.52,0,LUX_20555865
2021-08-22T18:17:00Z,25.48,0,LUX_20555865
2021-08-22T18:18:00Z,25.52,0,LUX_20555865
2021-08-22T18:19:00Z,25.57,0,LUX_20555865
2021-08-22T18:20:00Z,25.52,0,LUX_20555865
2021-08-22T18:21:00Z,25.52,0,LUX_20555865
2021-08-22T18:22:00Z,25.57,0,LUX_20555865
2021-08-22T18:23:00Z,25.52,0,LUX_20555865
2021-08-22T18:24:00Z,25.57,0,LUX_20555865
2021-08-22T18:25:00Z,25.52,0,LUX_20555865
2021-08-22T18:26:00Z,25.57,0,LUX_20555865
2021-08-22T18:27:00Z,25.57,0,LUX_20555865
2021-08-22T18:28:00Z,25.57,0,LUX_20555865
2021-08-22T18:29:00Z,25.52,0,LUX_20555865
2021-08-22T18:30:00Z,25.52,0,LUX_20555865
2021-08-22T18:31:00Z,25.57,0,LUX_20555865
2021-08-22T18:32:00Z,25.52,0,LUX_20555865
2021-08-22T18:33:00Z,25.52,0,LUX_20555865
2021-08-22T18:34:00Z,25.57,0,LUX_20555865
2021-08-22T18:35:00Z,25.57,0,LUX_20555865
2021-08-22T18:36:00Z,25.52,0,LUX_20555865
2021-08-22T18:37:00Z,25.57,0,LUX_20555865
2021-08-22T18:38:00Z,25.52,0,LUX_20555865
2021-08-22T18:39:00Z,25.52,0,LUX_20555865
2021-08-22T18:40:00Z,25.52,0,LUX_20555865
2021-08-22T18:41:00Z,25.57,0,LUX_20555865
2021-08-22T18:42:00Z,25.57,0,LUX_20555865
2021-08-22T18:43:00Z,25.52,0,LUX_20555865
2021-08-22T18:44:00Z,25.48,0,LUX_20555865
2021-08-22T18:45:00Z,25.52,0,LUX_20555865
2021-08-22T18:46:00Z,25.52,0,LUX_20555865
2021-08-22T18:47:00Z,25.52,0,LUX_20555865
2021-08-22T18:48:00Z,25.52,0,LUX_20555865
2021-08-22T18:49:00Z,25.52,0,LUX_20555865
2021-08-22T18:50:00Z,25.52,0,LUX_20555865
2021-08-22T18:51:00Z,25.48,0,LUX_20555865
2021-08-22T18:52:00Z,25.52,0,LUX_20555865
2021-08-22T18:53:00Z,25.52,0,LUX_20555865
2021-08-22T18:54:00Z,25.52,0,LUX_20555865
2021-08-22T18:55:00Z,25.52,0,LUX_20555865
2021-08-22T18:56:00Z,25.52,0,LUX_20555865
2021-08-22T18:57:00Z,25.52,0,LUX_20555865
2021-08-22T18:58:00Z,25.48,0,LUX_20555865
2021-08-22T18:59:00Z,25.52,0,LUX_20555865
2021-08-22T19:00:00Z,25.52,0,LUX_20555865
2021-08-22T19:01:00Z,25.52,0,LUX_20555865
2021-08-22T19:02:00Z,25.48,0,LUX_20555865
2021-08-22T19:03:00Z,25.52,0,LUX_20555865
2021-08-22T19:04:00Z,25.52,0,LUX_20555865
2021-08-22T19:05:00Z,25.48,0,LUX_20555865
2021-08-22T19:06:00Z,25.52,0,LUX_20555865
2021-08-22T19:07:00Z,25.48,0,LUX_20555865
2021-08-22T19:08:00Z,25.48,0,LUX_20555865
2021-08-22T19:09:00Z,25.48,0,LUX_20555865
2021-08-22T19:10:00Z,25.48,0,LUX_20555865
2021-08-22T19:11:00Z,25.48,0,LUX_20555865
2021-08-22T19:12:00Z,25.44,0,LUX_20555865
2021-08-22T19:13:00Z,25.52,0,LUX_20555865
2021-08-22T19:14:00Z,25.52,0,LUX_20555865
2021-08-22T19:15:00Z,25.48,0,LUX_20555865
2021-08-22T19:16:00Z,25.48,0,LUX_20555865
2021-08-22T19:17:00Z,25.48,0,LUX_20555865
2021-08-22T19:18:00Z,25.48,0,LUX_20555865
2021-08-22T19:19:00Z,25.44,0,LUX_20555865
2021-08-22T19:20:00Z,25.48,0,LUX_20555865
2021-08-22T19:21:00Z,25.48,0,LUX_20555865
2021-08-22T19:22:00Z,25.48,0,LUX_20555865
2021-08-22T19:23:00Z,25.48,0,LUX_20555865
2021-08-22T19:24:00Z,25.48,0,LUX_20555865
2021-08-22T19:25:00Z,25.48,0,LUX_20555865
2021-08-22T19:26:00Z,25.52,0,LUX_20555865
2021-08-22T19:27:00Z,25.48,0,LUX_20555865
2021-08-22T19:28:00Z,25.48,0,LUX_20555865
2021-08-22T19:29:00Z,25.48,0,LUX_20555865
2021-08-22T19:30:00Z,25.48,0,LUX_20555865
2021-08-22T19:31:00Z,25.52,0,LUX_20555865
2021-08-22T19:32:00Z,25.48,0,LUX_20555865
2021-08-22T19:33:00Z,25.48,0,LUX_20555865
2021-08-22T19:34:00Z,25.48,0,LUX_20555865
2021-08-22T19:35:00Z,25.48,0,LUX_20555865
2021-08-22T19:36:00Z,25.48,0,LUX_20555865
2021-08-22T19:37:00Z,25.48,0,LUX_20555865
2021-08-22T19:38:00Z,25.48,0,LUX_20555865
2021-08-22T19:39:00Z,25.48,0,LUX_20555865
2021-08-22T19:40:00Z,25.48,0,LUX_20555865
2021-08-22T19:41:00Z,25.44,0,LUX_20555865
2021-08-22T19:42:00Z,25.48,0,LUX_20555865
2021-08-22T19:43:00Z,25.39,0,LUX_20555865
2021-08-22T19:44:00Z,25.48,0,LUX_20555865
2021-08-22T19:45:00Z,25.44,0,LUX_20555865
2021-08-22T19:46:00Z,25.44,0,LUX_20555865
2021-08-22T19:47:00Z,25.44,0,LUX_20555865
2021-08-22T19:48:00Z,25.48,0,LUX_20555865
2021-08-22T19:49:00Z,25.48,0,LUX_20555865
2021-08-22T19:50:00Z,25.48,0,LUX_20555865
2021-08-22T19:51:00Z,25.44,0,LUX_20555865
2021-08-22T19:52:00Z,25.48,0,LUX_20555865
2021-08-22T19:53:00Z,25.44,0,LUX_20555865
2021-08-22T19:54:00Z,25.44,0,LUX_20555865
2021-08-22T19:55:00Z,25.44,0,LUX_20555865
2021-08-22T19:56:00Z,25.48,0,LUX_20555865
2021-08-22T19:57:00Z,25.44,0,LUX_20555865
2021-08-22T19:58:00Z,25.48,0,LUX_20555865
2021-08-22T19:59:00Z,25.48,0,LUX_20555865
2021-08-22T20:00:00Z,25.44,0,LUX_20555865
2021-08-22T20:01:00Z,25.44,0,LUX_20555865
2021-08-22T20:02:00Z,25.44,0,LUX_20555865
2021-08-22T20:03:00Z,25.48,0,LUX_20555865
2021-08-22T20:04:00Z,25.44,0,LUX_20555865
2021-08-22T20:05:00Z,25.48,0,LUX_20555865
2021-08-22T20:06:00Z,25.44,0,LUX_20555865
2021-08-22T20:07:00Z,25.44,0,LUX_20555865
2021-08-22T20:08:00Z,25.48,0,LUX_20555865
2021-08-22T20:09:00Z,25.44,0,LUX_20555865
2021-08-22T20:10:00Z,25.44,0,LUX_20555865
2021-08-22T20:11:00Z,25.44,0,LUX_20555865
2021-08-22T20:12:00Z,25.48,0,LUX_20555865
2021-08-22T20:13:00Z,25.48,0,LUX_20555865
2021-08-22T20:14:00Z,25.44,0,LUX_20555865
2021-08-22T20:15:00Z,25.44,0,LUX_20555865
2021-08-22T20:16:00Z,25.48,0,LUX_20555865
2021-08-22T20:17:00Z,25.48,0,LUX_20555865
2021-08-22T20:18:00Z,25.44,0,LUX_20555865
2021-08-22T20:19:00Z,25.48,0,LUX_20555865
2021-08-22T20:20:00Z,25.48,0,LUX_20555865
2021-08-22T20:21:00Z,25.48,0,LUX_20555865
2021-08-22T20:22:00Z,25.44,0,LUX_20555865
2021-08-22T20:23:00Z,25.48,0,LUX_20555865
2021-08-22T20:24:00Z,25.48,0,LUX_20555865
2021-08-22T20:25:00Z,25.48,0,LUX_20555865
2021-08-22T20:26:00Z,25.44,0,LUX_20555865
2021-08-22T20:27:00Z,25.44,0,LUX_20555865
2021-08-22T20:28:00Z,25.48,0,LUX_20555865
2021-08-22T20:29:00Z,25.48,0,LUX_20555865
2021-08-22T20:30:00Z,25.48,0,LUX_20555865
2021-08-22T20:31:00Z,25.44,0,LUX_20555865
2021-08-22T20:32:00Z,25.48,0,LUX_20555865
2021-08-22T20:33:00Z,25.48,0,LUX_20555865
2021-08-22T20:34:00Z,25.48,0,LUX_20555865
2021-08-22T20:35:00Z,25.52,0,LUX_20555865
2021-08-22T20:36:00Z,25.44,0,LUX_20555865
2021-08-22T20:37:00Z,25.44,0,LUX_20555865
2021-08-22T20:38:00Z,25.48,0,LUX_20555865
2021-08-22T20:39:00Z,25.44,0,LUX_20555865
2021-08-22T20:40:00Z,25.44,0,LUX_20555865
2021-08-22T20:41:00Z,25.52,0,LUX_20555865
2021-08-22T20:42:00Z,25.44,0,LUX_20555865
2021-08-22T20:43:00Z,25.48,0,LUX_20555865
2021-08-22T20:44:00Z,25.48,0,LUX_20555865
2021-08-22T20:45:00Z,25.48,0,LUX_20555865
2021-08-22T20:46:00Z,25.48,0,LUX_20555865
2021-08-22T20:47:00Z,25.48,0,LUX_20555865
2021-08-22T20:48:00Z,25.44,0,LUX_20555865
2021-08-22T20:49:00Z,25.48,0,LUX_20555865
2021-08-22T20:50:00Z,25.48,0,LUX_20555865
2021-08-22T20:51:00Z,25.48,0,LUX_20555865
2021-08-22T20:52:00Z,25.44,0,LUX_20555865
2021-08-22T20:53:00Z,25.48,0,LUX_20555865
2021-08-22T20:54:00Z,25.44,0,LUX_20555865
2021-08-22T20:55:00Z,25.44,0,LUX_20555865
2021-08-22T20:56:00Z,25.44,0,LUX_20555865
2021-08-22T20:57:00Z,25.44,0,LUX_20555865
2021-08-22T20:58:00Z,25.44,0,LUX_20555865
2021-08-22T20:59:00Z,25.44,0,LUX_20555865
2021-08-22T21:00:00Z,25.48,0,LUX_20555865
2021-08-22T21:01:00Z,25.48,0,LUX_20555865
2021-08-22T21:02:00Z,25.44,0,LUX_20555865
2021-08-22T21:03:00Z,25.44,0,LUX_20555865
2021-08-22T21:04:00Z,25.48,0,LUX_20555865
2021-08-22T21:05:00Z,25.39,0,LUX_20555865
2021-08-22T21:06:00Z,25.44,0,LUX_20555865
2021-08-22T21:07:00Z,25.39,0,LUX_20555865
2021-08-22T21:08:00Z,25.48,0,LUX_20555865
2021-08-22T21:09:00Z,25.48,0,LUX_20555865
2021-08-22T21:10:00Z,25.48,0,LUX_20555865
2021-08-22T21:11:00Z,25.44,0,LUX_20555865
2021-08-22T21:12:00Z,25.48,0,LUX_20555865
2021-08-22T21:13:00Z,25.44,0,LUX_20555865
2021-08-22T21:14:00Z,25.44,0,LUX_20555865
2021-08-22T21:15:00Z,25.44,0,LUX_20555865
2021-08-22T21:16:00Z,25.44,0,LUX_20555865
2021-08-22T21:17:00Z,25.44,0,LUX_20555865
2021-08-22T21:18:00Z,25.44,0,LUX_20555865
2021-08-22T21:19:00Z,25.48,0,LUX_20555865
2021-08-22T21:20:00Z,25.48,0,LUX_20555865
2021-08-22T21:21:00Z,25.44,0,LUX_20555865
2021-08-22T21:22:00Z,25.39,0,LUX_20555865
2021-08-22T21:23:00Z,25.44,0,LUX_20555865
2021-08-22T21:24:00Z,25.44,0,LUX_20555865
2021-08-22T21:25:00Z,25.44,0,LUX_20555865
2021-08-22T21:26:00Z,25.48,0,LUX_20555865
2021-08-22T21:27:00Z,25.44,0,LUX_20555865
2021-08-22T21:28:00Z,25.44,0,LUX_20555865
2021-08-22T21:29:00Z,25.44,0,LUX_20555865
2021-08-22T21:30:00Z,25.48,0,LUX_20555865
2021-08-22T21:31:00Z,25.48,0,LUX_20555865
2021-08-22T21:32:00Z,25.44,0,LUX_20555865
2021-08-22T21:33:00Z,25.48,0,LUX_20555865
2021-08-22T21:34:00Z,25.44,0,LUX_20555865
2021-08-22T21:35:00Z,25.44,0,LUX_20555865
2021-08-22T21:36:00Z,25.44,0,LUX_20555865
2021-08-22T21:37:00Z,25.44,0,LUX_20555865
2021-08-22T21:38:00Z,25.44,0,LUX_20555865
2021-08-22T21:39:00Z,25.48,0,LUX_20555865
2021-08-22T21:40:00Z,25.44,0,LUX_20555865
2021-08-22T21:41:00Z,25.48,0,LUX_20555865
2021-08-22T21:42:00Z,25.44,0,LUX_20555865
2021-08-22T21:43:00Z,25.44,0,LUX_20555865
2021-08-22T21:44:00Z,25.44,0,LUX_20555865
2021-08-22T21:45:00Z,25.44,0,LUX_20555865
2021-08-22T21:46:00Z,25.39,0,LUX_20555865
2021-08-22T21:47:00Z,25.44,0,LUX_20555865
2021-08-22T21:48:00Z,25.48,0,LUX_20555865
2021-08-22T21:49:00Z,25.44,0,LUX_20555865
2021-08-22T21:50:00Z,25.48,0,LUX_20555865
2021-08-22T21:51:00Z,25.44,0,LUX_20555865
2021-08-22T21:52:00Z,25.48,0,LUX_20555865
2021-08-22T21:53:00Z,25.48,0,LUX_20555865
2021-08-22T21:54:00Z,25.44,0,LUX_20555865
2021-08-22T21:55:00Z,25.44,0,LUX_20555865
2021-08-22T21:56:00Z,25.44,0,LUX_20555865
2021-08-22T21:57:00Z,25.44,0,LUX_20555865
2021-08-22T21:58:00Z,25.44,0,LUX_20555865
2021-08-22T21:59:00Z,25.44,0,LUX_20555865
2021-08-22T22:00:00Z,25.48,0,LUX_20555865
2021-08-22T22:01:00Z,25.44,0,LUX_20555865
2021-08-22T22:02:00Z,25.39,0,LUX_20555865
2021-08-22T22:03:00Z,25.44,0,LUX_20555865
2021-08-22T22:04:00Z,25.44,0,LUX_20555865
2021-08-22T22:05:00Z,25.44,0,LUX_20555865
2021-08-22T22:06:00Z,25.44,0,LUX_20555865
2021-08-22T22:07:00Z,25.48,0,LUX_20555865
2021-08-22T22:08:00Z,25.44,0,LUX_20555865
2021-08-22T22:09:00Z,25.48,0,LUX_20555865
2021-08-22T22:10:00Z,25.44,0,LUX_20555865
2021-08-22T22:11:00Z,25.48,0,LUX_20555865
2021-08-22T22:12:00Z,25.44,0,LUX_20555865
2021-08-22T22:13:00Z,25.48,0,LUX_20555865
2021-08-22T22:14:00Z,25.44,0,LUX_20555865
2021-08-22T22:15:00Z,25.44,0,LUX_20555865
2021-08-22T22:16:00Z,25.44,0,LUX_20555865
2021-08-22T22:17:00Z,25.48,0,LUX_20555865
2021-08-22T22:18:00Z,25.44,0,LUX_20555865
2021-08-22T22:19:00Z,25.48,0,LUX_20555865
2021-08-22T22:20:00Z,25.48,0,LUX_20555865
2021-08-22T22:21:00Z,25.48,0,LUX_20555865
2021-08-22T22:22:00Z,25.44,0,LUX_20555865
2021-08-22T22:23:00Z,25.48,0,LUX_20555865
2021-08-22T22:24:00Z,25.44,0,LUX_20555865
2021-08-22T22:25:00Z,25.48,0,LUX_20555865
2021-08-22T22:26:00Z,25.48,0,LUX_20555865
2021-08-22T22:27:00Z,25.48,0,LUX_20555865
2021-08-22T22:28:00Z,25.48,0,LUX_20555865
2021-08-22T22:29:00Z,25.44,0,LUX_20555865
2021-08-22T22:30:00Z,25.44,0,LUX_20555865
2021-08-22T22:31:00Z,25.48,0,LUX_20555865
2021-08-22T22:32:00Z,25.48,0,LUX_20555865
2021-08-22T22:33:00Z,25.48,0,LUX_20555865
2021-08-22T22:34:00Z,25.48,0,LUX_20555865
2021-08-22T22:35:00Z,25.44,0,LUX_20555865
2021-08-22T22:36:00Z,25.44,0,LUX_20555865
2021-08-22T22:37:00Z,25.44,0,LUX_20555865
2021-08-22T22:38:00Z,25.48,0,LUX_20555865
2021-08-22T22:39:00Z,25.48,0,LUX_20555865
2021-08-22T22:40:00Z,25.48,0,LUX_20555865
2021-08-22T22:41:00Z,25.48,0,LUX_20555865
2021-08-22T22:42:00Z,25.48,0,LUX_20555865
2021-08-22T22:43:00Z,25.48,0,LUX_20555865
2021-08-22T22:44:00Z,25.48,0,LUX_20555865
2021-08-22T22:45:00Z,25.48,0,LUX_20555865
2021-08-22T22:46:00Z,25.44,0,LUX_20555865
2021-08-22T22:47:00Z,25.48,0,LUX_20555865
2021-08-22T22:48:00Z,25.48,0,LUX_20555865
2021-08-22T22:49:00Z,25.48,0,LUX_20555865
2021-08-22T22:50:00Z,25.39,0,LUX_20555865
2021-08-22T22:51:00Z,25.48,0,LUX_20555865
2021-08-22T22:52:00Z,25.44,0,LUX_20555865
2021-08-22T22:53:00Z,25.48,0,LUX_20555865
2021-08-22T22:54:00Z,25.44,0,LUX_20555865
2021-08-22T22:55:00Z,25.44,0,LUX_20555865
2021-08-22T22:56:00Z,25.44,0,LUX_20555865
2021-08-22T22:57:00Z,25.48,0,LUX_20555865
2021-08-22T22:58:00Z,25.48,0,LUX_20555865
2021-08-22T22:59:00Z,25.44,0,LUX_20555865
2021-08-22T23:00:00Z,25.48,0,LUX_20555865
2021-08-22T23:01:00Z,25.48,0,LUX_20555865
2021-08-22T23:02:00Z,25.44,0,LUX_20555865
2021-08-22T23:03:00Z,25.48,0,LUX_20555865
2021-08-22T23:04:00Z,25.48,0,LUX_20555865
2021-08-22T23:05:00Z,25.48,0,LUX_20555865
2021-08-22T23:06:00Z,25.44,0,LUX_20555865
2021-08-22T23:07:00Z,25.48,0,LUX_20555865
2021-08-22T23:08:00Z,25.48,0,LUX_20555865
2021-08-22T23:09:00Z,25.48,0,LUX_20555865
2021-08-22T23:10:00Z,25.44,0,LUX_20555865
2021-08-22T23:11:00Z,25.48,0,LUX_20555865
2021-08-22T23:12:00Z,25.44,0,LUX_20555865
2021-08-22T23:13:00Z,25.48,0,LUX_20555865
2021-08-22T23:14:00Z,25.48,0,LUX_20555865
2021-08-22T23:15:00Z,25.48,0,LUX_20555865
2021-08-22T23:16:00Z,25.48,0,LUX_20555865
2021-08-22T23:17:00Z,25.48,0,LUX_20555865
2021-08-22T23:18:00Z,25.48,0,LUX_20555865
2021-08-22T23:19:00Z,25.48,0,LUX_20555865
2021-08-22T23:20:00Z,25.48,0,LUX_20555865
2021-08-22T23:21:00Z,25.44,0,LUX_20555865
2021-08-22T23:22:00Z,25.44,0,LUX_20555865
2021-08-22T23:23:00Z,25.44,0,LUX_20555865
2021-08-22T23:24:00Z,25.48,0,LUX_20555865
2021-08-22T23:25:00Z,25.44,0,LUX_20555865
2021-08-22T23:26:00Z,25.52,0,LUX_20555865
